"","State","Category","Date","Water_Year","Region","Apportionment_Countable","Consumptive_Use","Consumptive_Use_MAF"
"6054","Colorado","Import",1989-06-01,1989,"Upper Basin","Yes",-30599.56,-0.03059956
"6055","Colorado","Import",1989-07-01,1989,"Upper Basin","Yes",-34818.35,-0.03481835
"6056","Colorado","Import",1989-08-01,1989,"Upper Basin","Yes",-30371.75,-0.03037175
"6057","Colorado","Import",1989-09-01,1989,"Upper Basin","Yes",-14658.35,-0.01465835
"6058","Colorado","Import",1989-10-01,1990,"Upper Basin","Yes",-2253.64,-0.00225364
"6059","Colorado","Import",1989-11-01,1990,"Upper Basin","Yes",-6693.27,-0.00669327
"6060","Colorado","Import",1989-12-01,1990,"Upper Basin","Yes",-350.24,-0.00035024
"6061","Colorado","Import",1990-01-01,1990,"Upper Basin","Yes",-323.45,-0.00032345
"6062","Colorado","Import",1990-02-01,1990,"Upper Basin","Yes",-519.66,-0.00051966
"6063","Colorado","Import",1990-03-01,1990,"Upper Basin","Yes",-4262.84,-0.00426284
"6064","Colorado","Import",1990-04-01,1990,"Upper Basin","Yes",-7567.05,-0.00756705
"6065","Colorado","Import",1990-05-01,1990,"Upper Basin","Yes",-30554.75,-0.03055475
"6066","Colorado","Import",1990-06-01,1990,"Upper Basin","Yes",-35690.99,-0.03569099
"6067","Colorado","Import",1990-07-01,1990,"Upper Basin","Yes",-32705.58,-0.03270558
"6068","Colorado","Import",1990-08-01,1990,"Upper Basin","Yes",-29891.33,-0.02989133
"6069","Colorado","Import",1990-09-01,1990,"Upper Basin","Yes",-19115.73,-0.01911573
"6070","Colorado","Import",1990-10-01,1991,"Upper Basin","Yes",-8156.55,-0.00815655
"6071","Colorado","Import",1990-11-01,1991,"Upper Basin","Yes",-1276.85,-0.00127685
"6072","Colorado","Import",1990-12-01,1991,"Upper Basin","Yes",-272.45,-0.00027245
"6073","Colorado","Import",1991-01-01,1991,"Upper Basin","Yes",-303.45,-0.00030345
"6074","Colorado","Import",1991-02-01,1991,"Upper Basin","Yes",-238.66,-0.00023866
"6075","Colorado","Import",1991-03-01,1991,"Upper Basin","Yes",-3616.54,-0.00361654
"6076","Colorado","Import",1991-04-01,1991,"Upper Basin","Yes",-6341.88,-0.00634188
"6077","Colorado","Import",1991-05-01,1991,"Upper Basin","Yes",-33867.17,-0.03386717
"6078","Colorado","Import",1991-06-01,1991,"Upper Basin","Yes",-33961.13,-0.03396113
"6079","Colorado","Import",1991-07-01,1991,"Upper Basin","Yes",-38566,-0.038566
"6080","Colorado","Import",1991-08-01,1991,"Upper Basin","Yes",-30186.53,-0.03018653
"6081","Colorado","Import",1991-09-01,1991,"Upper Basin","Yes",-17382.57,-0.01738257
"6082","Colorado","Import",1991-10-01,1992,"Upper Basin","Yes",-12504.17,-0.01250417
"6083","Colorado","Import",1991-11-01,1992,"Upper Basin","Yes",-1419.17,-0.00141917
"6084","Colorado","Import",1991-12-01,1992,"Upper Basin","Yes",-220.6,-0.0002206
"6085","Colorado","Import",1992-01-01,1992,"Upper Basin","Yes",-271.6,-0.0002716
"6086","Colorado","Import",1992-02-01,1992,"Upper Basin","Yes",-268.01,-0.00026801
"6087","Colorado","Import",1992-03-01,1992,"Upper Basin","Yes",-2663.64,-0.00266364
"6088","Colorado","Import",1992-04-01,1992,"Upper Basin","Yes",-6848.84,-0.00684884
"6089","Colorado","Import",1992-05-01,1992,"Upper Basin","Yes",-29210.53,-0.02921053
"6090","Colorado","Import",1992-06-01,1992,"Upper Basin","Yes",-27568.19,-0.02756819
"6091","Colorado","Import",1992-07-01,1992,"Upper Basin","Yes",-36842.49,-0.03684249
"6092","Colorado","Import",1992-08-01,1992,"Upper Basin","Yes",-30277.66,-0.03027766
"6093","Colorado","Import",1992-09-01,1992,"Upper Basin","Yes",-21388.33,-0.02138833
"6094","Colorado","Import",1992-10-01,1993,"Upper Basin","Yes",-7765.07,-0.00776507
"6095","Colorado","Import",1992-11-01,1993,"Upper Basin","Yes",-1298.34,-0.00129834
"6096","Colorado","Import",1992-12-01,1993,"Upper Basin","Yes",-261,-0.000261
"6097","Colorado","Import",1993-01-01,1993,"Upper Basin","Yes",-275,-0.000275
"6098","Colorado","Import",1993-02-01,1993,"Upper Basin","Yes",-214,-0.000214
"6099","Colorado","Import",1993-03-01,1993,"Upper Basin","Yes",-551.61,-0.00055161
"6100","Colorado","Import",1993-04-01,1993,"Upper Basin","Yes",-4269.87,-0.00426987
"6101","Colorado","Import",1993-05-01,1993,"Upper Basin","Yes",-23182.65,-0.02318265
"6102","Colorado","Import",1993-06-01,1993,"Upper Basin","Yes",-33585.86,-0.03358586
"6103","Colorado","Import",1993-07-01,1993,"Upper Basin","Yes",-41519.95,-0.04151995
"6104","Colorado","Import",1993-08-01,1993,"Upper Basin","Yes",-34579.41,-0.03457941
"6105","Colorado","Import",1993-09-01,1993,"Upper Basin","Yes",-17702.81,-0.01770281
"6106","Colorado","Import",1993-10-01,1994,"Upper Basin","Yes",-5514.92,-0.00551492
"6107","Colorado","Import",1993-11-01,1994,"Upper Basin","Yes",-539.51,-0.00053951
"6108","Colorado","Import",1993-12-01,1994,"Upper Basin","Yes",-228.7,-0.0002287
"6109","Colorado","Import",1994-01-01,1994,"Upper Basin","Yes",-280.07,-0.00028007
"6110","Colorado","Import",1994-02-01,1994,"Upper Basin","Yes",-192.2,-0.0001922
"6111","Colorado","Import",1994-03-01,1994,"Upper Basin","Yes",-620.64,-0.00062064
"6112","Colorado","Import",1994-04-01,1994,"Upper Basin","Yes",-6837.53,-0.00683753
"6113","Colorado","Import",1994-05-01,1994,"Upper Basin","Yes",-33685,-0.033685
"6114","Colorado","Import",1994-06-01,1994,"Upper Basin","Yes",-36557.74,-0.03655774
"6115","Colorado","Import",1994-07-01,1994,"Upper Basin","Yes",-44817.84,-0.04481784
"6116","Colorado","Import",1994-08-01,1994,"Upper Basin","Yes",-41188.27,-0.04118827
"6117","Colorado","Import",1994-09-01,1994,"Upper Basin","Yes",-22697.99,-0.02269799
"6118","Colorado","Import",1994-10-01,1995,"Upper Basin","Yes",-7631.92,-0.00763192
"6119","Colorado","Import",1994-11-01,1995,"Upper Basin","Yes",-1786.54,-0.00178654
"6120","Colorado","Import",1994-12-01,1995,"Upper Basin","Yes",-300.1,-0.0003001
"6121","Colorado","Import",1995-01-01,1995,"Upper Basin","Yes",-270.75,-0.00027075
"6122","Colorado","Import",1995-02-01,1995,"Upper Basin","Yes",-260.83,-0.00026083
"6123","Colorado","Import",1995-03-01,1995,"Upper Basin","Yes",-4649.73,-0.00464973
"6124","Colorado","Import",1995-04-01,1995,"Upper Basin","Yes",-4427.17,-0.00442717
"6125","Colorado","Import",1995-05-01,1995,"Upper Basin","Yes",-21808.59,-0.02180859
"6126","Colorado","Import",1995-06-01,1995,"Upper Basin","Yes",-33162.62,-0.03316262
"6127","Colorado","Import",1995-07-01,1995,"Upper Basin","Yes",-47341.94,-0.04734194
"6128","Colorado","Import",1995-08-01,1995,"Upper Basin","Yes",-39875.14,-0.03987514
"6129","Colorado","Import",1995-09-01,1995,"Upper Basin","Yes",-23426.64,-0.02342664
"6130","Colorado","Import",1995-10-01,1996,"Upper Basin","Yes",-13783.35,-0.01378335
"6131","Colorado","Import",1995-11-01,1996,"Upper Basin","Yes",-1683.5,-0.0016835
"6132","Colorado","Import",1995-12-01,1996,"Upper Basin","Yes",-324.9,-0.0003249
"6133","Colorado","Import",1996-01-01,1996,"Upper Basin","Yes",-241.59,-0.00024159
"6134","Colorado","Import",1996-02-01,1996,"Upper Basin","Yes",-257.06,-0.00025706
"6135","Colorado","Import",1996-03-01,1996,"Upper Basin","Yes",-2811.41,-0.00281141
"6136","Colorado","Import",1996-04-01,1996,"Upper Basin","Yes",-15144.43,-0.01514443
"6137","Colorado","Import",1996-05-01,1996,"Upper Basin","Yes",-52636.72,-0.05263672
"6138","Colorado","Import",1996-06-01,1996,"Upper Basin","Yes",-43333.58,-0.04333358
"6139","Colorado","Import",1996-07-01,1996,"Upper Basin","Yes",-39502.76,-0.03950276
"6140","Colorado","Import",1996-08-01,1996,"Upper Basin","Yes",-43582.85,-0.04358285
"6141","Colorado","Import",1996-09-01,1996,"Upper Basin","Yes",-15119.43,-0.01511943
"6142","Colorado","Import",1996-10-01,1997,"Upper Basin","Yes",-11516.2,-0.0115162
"6143","Colorado","Import",1996-11-01,1997,"Upper Basin","Yes",-1134.36,-0.00113436
"6144","Colorado","Import",1996-12-01,1997,"Upper Basin","Yes",-201.52,-0.00020152
"6145","Colorado","Import",1997-01-01,1997,"Upper Basin","Yes",-263.21,-0.00026321
"6146","Colorado","Import",1997-02-01,1997,"Upper Basin","Yes",-228.7,-0.0002287
"6147","Colorado","Import",1997-03-01,1997,"Upper Basin","Yes",-767.81,-0.00076781
"6148","Colorado","Import",1997-04-01,1997,"Upper Basin","Yes",-3801.78,-0.00380178
"6149","Colorado","Import",1997-05-01,1997,"Upper Basin","Yes",-28521.75,-0.02852175
"6150","Colorado","Import",1997-06-01,1997,"Upper Basin","Yes",-36721.07,-0.03672107
"6151","Colorado","Import",1997-07-01,1997,"Upper Basin","Yes",-49195.06,-0.04919506
"6152","Colorado","Import",1997-08-01,1997,"Upper Basin","Yes",-28619.64,-0.02861964
"6153","Colorado","Import",1997-09-01,1997,"Upper Basin","Yes",-22282.58,-0.02228258
"6154","Colorado","Import",1997-10-01,1998,"Upper Basin","Yes",-8444.93,-0.00844493
"6155","Colorado","Import",1997-11-01,1998,"Upper Basin","Yes",-1578.27,-0.00157827
"6156","Colorado","Import",1997-12-01,1998,"Upper Basin","Yes",-225.92,-0.00022592
"6157","Colorado","Import",1998-01-01,1998,"Upper Basin","Yes",-387.38,-0.00038738
"6158","Colorado","Import",1998-02-01,1998,"Upper Basin","Yes",-349.89,-0.00034989
"6159","Colorado","Import",1998-03-01,1998,"Upper Basin","Yes",-2632.9,-0.0026329
"6160","Colorado","Import",1998-04-01,1998,"Upper Basin","Yes",-6872.03,-0.00687203
"6161","Colorado","Import",1998-05-01,1998,"Upper Basin","Yes",-35854.74,-0.03585474
"6162","Colorado","Import",1998-06-01,1998,"Upper Basin","Yes",-46379.85,-0.04637985
"6163","Colorado","Import",1998-07-01,1998,"Upper Basin","Yes",-45918.42,-0.04591842
"6164","Colorado","Import",1998-08-01,1998,"Upper Basin","Yes",-39714.98,-0.03971498
"6165","Colorado","Import",1998-09-01,1998,"Upper Basin","Yes",-30375.19,-0.03037519
"6166","Colorado","Import",1998-10-01,1999,"Upper Basin","Yes",-12670.8,-0.0126708
"6167","Colorado","Import",1998-11-01,1999,"Upper Basin","Yes",-715.57,-0.00071557
"6168","Colorado","Import",1998-12-01,1999,"Upper Basin","Yes",-317.96,-0.00031796
"6169","Colorado","Import",1999-01-01,1999,"Upper Basin","Yes",-230.68,-0.00023068
"6170","Colorado","Import",1999-02-01,1999,"Upper Basin","Yes",-215.8,-0.0002158
"6171","Colorado","Import",1999-03-01,1999,"Upper Basin","Yes",-2246.51,-0.00224651
"6172","Colorado","Import",1999-04-01,1999,"Upper Basin","Yes",-4912.74,-0.00491274
"6173","Colorado","Import",1999-05-01,1999,"Upper Basin","Yes",-22996.72,-0.02299672
"6174","Colorado","Import",1999-06-01,1999,"Upper Basin","Yes",-41228.75,-0.04122875
"6175","Colorado","Import",1999-07-01,1999,"Upper Basin","Yes",-43946.11,-0.04394611
"6176","Colorado","Import",1999-08-01,1999,"Upper Basin","Yes",-25832.97,-0.02583297
"6177","Colorado","Import",1999-09-01,1999,"Upper Basin","Yes",-26743.22,-0.02674322
"6178","Colorado","Import",1999-10-01,2000,"Upper Basin","Yes",-19250.25,-0.01925025
"6179","Colorado","Import",1999-11-01,2000,"Upper Basin","Yes",-6213.12,-0.00621312
"6180","Colorado","Import",1999-12-01,2000,"Upper Basin","Yes",-265.39,-0.00026539
"6181","Colorado","Import",2000-01-01,2000,"Upper Basin","Yes",-408.8,-0.0004088
"6182","Colorado","Import",2000-02-01,2000,"Upper Basin","Yes",-241.79,-0.00024179
"6183","Colorado","Import",2000-03-01,2000,"Upper Basin","Yes",-889.6,-0.0008896
"6184","Colorado","Import",2000-04-01,2000,"Upper Basin","Yes",-10261.45,-0.01026145
"6185","Colorado","Import",2000-05-01,2000,"Upper Basin","Yes",-48293.93,-0.04829393
"6186","Colorado","Import",2000-06-01,2000,"Upper Basin","Yes",-49067.76,-0.04906776
"6187","Colorado","Import",2000-07-01,2000,"Upper Basin","Yes",-47392.59,-0.04739259
"6188","Colorado","Import",2000-08-01,2000,"Upper Basin","Yes",-47646.55,-0.04764655
"6189","Colorado","Import",2000-09-01,2000,"Upper Basin","Yes",-24360.52,-0.02436052
"6190","Colorado","Import",2000-10-01,2001,"Upper Basin","Yes",-11589.59,-0.01158959
"6191","Colorado","Import",2000-11-01,2001,"Upper Basin","Yes",-335.75,-0.00033575
"6192","Colorado","Import",2000-12-01,2001,"Upper Basin","Yes",-313.59,-0.00031359
"6193","Colorado","Import",2001-01-01,2001,"Upper Basin","Yes",-289.39,-0.00028939
"6194","Colorado","Import",2001-02-01,2001,"Upper Basin","Yes",-263.41,-0.00026341
"6195","Colorado","Import",2001-03-01,2001,"Upper Basin","Yes",-675.58,-0.00067558
"6196","Colorado","Import",2001-04-01,2001,"Upper Basin","Yes",-8518.15,-0.00851815
"6197","Colorado","Import",2001-05-01,2001,"Upper Basin","Yes",-45286.87,-0.04528687
"6198","Colorado","Import",2001-06-01,2001,"Upper Basin","Yes",-48802.37,-0.04880237
"6199","Colorado","Import",2001-07-01,2001,"Upper Basin","Yes",-49188.88,-0.04918888
"6200","Colorado","Import",2001-08-01,2001,"Upper Basin","Yes",-36481.17,-0.03648117
"6201","Colorado","Import",2001-09-01,2001,"Upper Basin","Yes",-27316.53,-0.02731653
"6202","Colorado","Import",2001-10-01,2002,"Upper Basin","Yes",-16574.12,-0.01657412
"6203","Colorado","Import",2001-11-01,2002,"Upper Basin","Yes",-976.68,-0.00097668
"6204","Colorado","Import",2001-12-01,2002,"Upper Basin","Yes",-270.35,-0.00027035
"6205","Colorado","Import",2002-01-01,2002,"Upper Basin","Yes",-272.33,-0.00027233
"6206","Colorado","Import",2002-02-01,2002,"Upper Basin","Yes",-282.25,-0.00028225
"6207","Colorado","Import",2002-03-01,2002,"Upper Basin","Yes",-830.69,-0.00083069
"6208","Colorado","Import",2002-04-01,2002,"Upper Basin","Yes",-10389.35,-0.01038935
"6209","Colorado","Import",2002-05-01,2002,"Upper Basin","Yes",-32155.08,-0.03215508
"6210","Colorado","Import",2002-06-01,2002,"Upper Basin","Yes",-24323.24,-0.02432324
"6211","Colorado","Import",2002-07-01,2002,"Upper Basin","Yes",-23261.01,-0.02326101
"6212","Colorado","Import",2002-08-01,2002,"Upper Basin","Yes",-1919.52,-0.00191952
"6213","Colorado","Import",2002-09-01,2002,"Upper Basin","Yes",-3303.52,-0.00330352
"6214","Colorado","Import",2002-10-01,2003,"Upper Basin","Yes",-6706.41,-0.00670641
"6215","Colorado","Import",2002-11-01,2003,"Upper Basin","Yes",-638.89,-0.00063889
"6216","Colorado","Import",2002-12-01,2003,"Upper Basin","Yes",-233.66,-0.00023366
"6217","Colorado","Import",2003-01-01,2003,"Upper Basin","Yes",-371.31,-0.00037131
"6218","Colorado","Import",2003-02-01,2003,"Upper Basin","Yes",-432.01,-0.00043201
"6219","Colorado","Import",2003-03-01,2003,"Upper Basin","Yes",-584.93,-0.00058493
"6220","Colorado","Import",2003-04-01,2003,"Upper Basin","Yes",-14648.95,-0.01464895
"6221","Colorado","Import",2003-05-01,2003,"Upper Basin","Yes",-28642.01,-0.02864201
"6222","Colorado","Import",2003-06-01,2003,"Upper Basin","Yes",-35424.17,-0.03542417
"6223","Colorado","Import",2003-07-01,2003,"Upper Basin","Yes",-33611.45,-0.03361145
"6224","Colorado","Import",2003-08-01,2003,"Upper Basin","Yes",-26887.37,-0.02688737
"6225","Colorado","Import",2003-09-01,2003,"Upper Basin","Yes",-17838.77,-0.01783877
"6226","Colorado","Import",2003-10-01,2004,"Upper Basin","Yes",-8073.45,-0.00807345
"6227","Colorado","Import",2003-11-01,2004,"Upper Basin","Yes",-3693.27,-0.00369327
"6228","Colorado","Import",2003-12-01,2004,"Upper Basin","Yes",-3232.72,-0.00323272
"6229","Colorado","Import",2004-01-01,2004,"Upper Basin","Yes",-3448.12,-0.00344812
"6230","Colorado","Import",2004-02-01,2004,"Upper Basin","Yes",-3434.23,-0.00343423
"6231","Colorado","Import",2004-03-01,2004,"Upper Basin","Yes",-5037.5,-0.0050375
"6232","Colorado","Import",2004-04-01,2004,"Upper Basin","Yes",-8385.04,-0.00838504
"6233","Colorado","Import",2004-05-01,2004,"Upper Basin","Yes",-33125.26,-0.03312526
"6234","Colorado","Import",2004-06-01,2004,"Upper Basin","Yes",-42775.21,-0.04277521
"6235","Colorado","Import",2004-07-01,2004,"Upper Basin","Yes",-41115.36,-0.04111536
"6236","Colorado","Import",2004-08-01,2004,"Upper Basin","Yes",-38582.73,-0.03858273
"6237","Colorado","Import",2004-09-01,2004,"Upper Basin","Yes",-26120.89,-0.02612089
"6238","Colorado","Import",2004-10-01,2005,"Upper Basin","Yes",-8711.73,-0.00871173
"6239","Colorado","Import",2004-11-01,2005,"Upper Basin","Yes",-6792.3,-0.0067923
"6240","Colorado","Import",2004-12-01,2005,"Upper Basin","Yes",-3700.22,-0.00370022
"6241","Colorado","Import",2005-01-01,2005,"Upper Basin","Yes",-4883.77,-0.00488377
"6242","Colorado","Import",2005-02-01,2005,"Upper Basin","Yes",-223.74,-0.00022374
"6243","Colorado","Import",2005-03-01,2005,"Upper Basin","Yes",-861.44,-0.00086144
"6244","Colorado","Import",2005-04-01,2005,"Upper Basin","Yes",-8454.68,-0.00845468
"6245","Colorado","Import",2005-05-01,2005,"Upper Basin","Yes",-28946.98,-0.02894698
"6246","Colorado","Import",2005-06-01,2005,"Upper Basin","Yes",-43779.58,-0.04377958
"6247","Colorado","Import",2005-07-01,2005,"Upper Basin","Yes",-45787.42,-0.04578742
"6248","Colorado","Import",2005-08-01,2005,"Upper Basin","Yes",-32799.28,-0.03279928
"6249","Colorado","Import",2005-09-01,2005,"Upper Basin","Yes",-25845.92,-0.02584592
"6250","Colorado","Import",2005-10-01,2006,"Upper Basin","Yes",-7296.4,-0.0072964
"6251","Colorado","Import",2005-11-01,2006,"Upper Basin","Yes",-4585.26,-0.00458526
"6252","Colorado","Import",2005-12-01,2006,"Upper Basin","Yes",-3830.33,-0.00383033
"6253","Colorado","Import",2006-01-01,2006,"Upper Basin","Yes",-1822.04,-0.00182204
"6254","Colorado","Import",2006-02-01,2006,"Upper Basin","Yes",-2132.85,-0.00213285
"6255","Colorado","Import",2006-03-01,2006,"Upper Basin","Yes",-4767.14,-0.00476714
"6256","Colorado","Import",2006-04-01,2006,"Upper Basin","Yes",-11872.35,-0.01187235
"6257","Colorado","Import",2006-05-01,2006,"Upper Basin","Yes",-44633.77,-0.04463377
"6258","Colorado","Import",2006-06-01,2006,"Upper Basin","Yes",-42956.85,-0.04295685
"6259","Colorado","Import",2006-07-01,2006,"Upper Basin","Yes",-37504.7,-0.0375047
"6260","Colorado","Import",2006-08-01,2006,"Upper Basin","Yes",-32621.16,-0.03262116
"6261","Colorado","Import",2006-09-01,2006,"Upper Basin","Yes",-21925.89,-0.02192589
"6262","Colorado","Import",2006-10-01,2007,"Upper Basin","Yes",-9012.59,-0.00901259
"6263","Colorado","Import",2006-11-01,2007,"Upper Basin","Yes",-10032.94,-0.01003294
"6264","Colorado","Import",2006-12-01,2007,"Upper Basin","Yes",-225.918,-0.000225918
"6265","Colorado","Import",2007-01-01,2007,"Upper Basin","Yes",-240.2,-0.0002402
"6266","Colorado","Import",2007-02-01,2007,"Upper Basin","Yes",-225.33,-0.00022533
"6267","Colorado","Import",2007-03-01,2007,"Upper Basin","Yes",-3989.09,-0.00398909
"6268","Colorado","Import",2007-04-01,2007,"Upper Basin","Yes",-11496.096,-0.011496096
"6269","Colorado","Import",2007-05-01,2007,"Upper Basin","Yes",-38752.044,-0.038752044
"6270","Colorado","Import",2007-06-01,2007,"Upper Basin","Yes",-44326.578,-0.044326578
"6271","Colorado","Import",2007-07-01,2007,"Upper Basin","Yes",-44789.574,-0.044789574
"6272","Colorado","Import",2007-08-01,2007,"Upper Basin","Yes",-33645.914,-0.033645914
"6273","Colorado","Import",2007-09-01,2007,"Upper Basin","Yes",-29733.04,-0.02973304
"6274","Colorado","Import",2007-10-01,2008,"Upper Basin","Yes",-8971.93,-0.00897193
"6275","Colorado","Import",2007-11-01,2008,"Upper Basin","Yes",-4310.74,-0.00431074
"6276","Colorado","Import",2007-12-01,2008,"Upper Basin","Yes",-3690.89,-0.00369089
"6277","Colorado","Import",2008-01-01,2008,"Upper Basin","Yes",-3190.46,-0.00319046
"6278","Colorado","Import",2008-02-01,2008,"Upper Basin","Yes",-2293.12,-0.00229312
"6279","Colorado","Import",2008-03-01,2008,"Upper Basin","Yes",-1043.12,-0.00104312
"6280","Colorado","Import",2008-04-01,2008,"Upper Basin","Yes",-9873.26,-0.00987326
"6281","Colorado","Import",2008-05-01,2008,"Upper Basin","Yes",-42531.81,-0.04253181
"6282","Colorado","Import",2008-06-01,2008,"Upper Basin","Yes",-50166.84,-0.05016684
"6283","Colorado","Import",2008-07-01,2008,"Upper Basin","Yes",-47562.92,-0.04756292
"6284","Colorado","Import",2008-08-01,2008,"Upper Basin","Yes",-38201.17,-0.03820117
"6285","Colorado","Import",2008-09-01,2008,"Upper Basin","Yes",-30363.42,-0.03036342
"6286","Colorado","Import",2008-10-01,2009,"Upper Basin","Yes",-8415.118,-0.008415118
"6287","Colorado","Import",2008-11-01,2009,"Upper Basin","Yes",-3427.687,-0.003427687
"6288","Colorado","Import",2008-12-01,2009,"Upper Basin","Yes",-4176.061,-0.004176061
"6289","Colorado","Import",2009-01-01,2009,"Upper Basin","Yes",-2841.96,-0.00284196
