"","Water_Year","State","Category","Region","Apportionment_Countable","Consumptive_Use","Consumptive_Use_MAF","Date"
"2496",2018,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",33690.0300397112,0.0336900300397112,2018-01-01
"2497",2019,"Arizona","Agriculture","Lower Basin","Yes",1030914,1.030914,2019-01-01
"2498",2019,"Arizona","Agriculture","Upper Basin","Yes",2606.48346553191,0.00260648346553191,2019-01-01
"2499",2019,"Arizona","Export","Lower Basin","Yes",0,0,2019-01-01
"2500",2019,"Arizona","Export","Upper Basin","Yes",0,0,2019-01-01
"2501",2019,"Arizona","Export Within System","Lower Basin","Yes",1571530,1.57153,2019-01-01
"2502",2019,"Arizona","Import","Upper Basin","Yes",0,0,2019-01-01
"2503",2019,"Arizona","Mineral","Upper Basin","Yes",0,0,2019-01-01
"2504",2019,"Arizona","Municipal and Industrial","Lower Basin","Yes",38847,0.038847,2019-01-01
"2505",2019,"Arizona","Municipal and Industrial","Upper Basin","Yes",5120.73892743953,0.00512073892743953,2019-01-01
"2506",2019,"Arizona","Power","Lower Basin","Yes",20,2e-05,2019-01-01
"2507",2019,"Arizona","Power","Upper Basin","Yes",19550,0.01955,2019-01-01
"2508",2019,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3660.90017964495,0.00366090017964495,2019-01-01
"2509",2019,"California","Agriculture","Lower Basin","Yes",405878,0.405878,2019-01-01
"2510",2019,"California","Export","Lower Basin","Yes",3634932,3.634932,2019-01-01
"2511",2019,"California","Export Within System","Lower Basin","Yes",0,0,2019-01-01
"2512",2019,"California","Municipal and Industrial","Lower Basin","Yes",2133,0.002133,2019-01-01
"2513",2019,"California","Power","Lower Basin","Yes",0,0,2019-01-01
"2514",2019,"Colorado","Agriculture","Upper Basin","Yes",1249988.29256861,1.24998829256861,2019-01-01
"2515",2019,"Colorado","Export","Upper Basin","Yes",858413.66,0.85841366,2019-01-01
"2516",2019,"Colorado","Import","Upper Basin","Yes",-255818.6,-0.2558186,2019-01-01
"2517",2019,"Colorado","Mineral","Upper Basin","Yes",2142.92000457048,0.00214292000457048,2019-01-01
"2518",2019,"Colorado","Municipal and Industrial","Upper Basin","Yes",43834.0120099284,0.0438340120099284,2019-01-01
"2519",2019,"Colorado","Power","Upper Basin","Yes",16910.85,0.01691085,2019-01-01
"2520",2019,"Colorado","Reservoir Evaporation","Upper Basin","Yes",92573.9738468407,0.0925739738468407,2019-01-01
"2521",2019,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",355521.9783525,0.3555219783525,2019-01-01
"2522",2019,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",779180,0.77918,2019-01-01
"2523",2019,"Mexico","Mexico Deliveries","Mexico","Yes",1651878,1.651878,2019-01-01
"2524",2019,"Nevada","Agriculture","Lower Basin","Yes",1979,0.001979,2019-01-01
"2525",2019,"Nevada","Export","Lower Basin","Yes",0,0,2019-01-01
"2526",2019,"Nevada","Export Within System","Lower Basin","Yes",0,0,2019-01-01
"2527",2019,"Nevada","Municipal and Industrial","Lower Basin","Yes",237067,0.237067,2019-01-01
"2528",2019,"Nevada","Power","Lower Basin","Yes",0,0,2019-01-01
"2529",2019,"New Mexico","Agriculture","Upper Basin","Yes",221482.342929063,0.221482342929063,2019-01-01
"2530",2019,"New Mexico","Export","Upper Basin","Yes",138801.3,0.1388013,2019-01-01
"2531",2019,"New Mexico","Mineral","Upper Basin","Yes",145.399327448508,0.000145399327448508,2019-01-01
"2532",2019,"New Mexico","Municipal and Industrial","Upper Basin","Yes",10911.0733043453,0.0109110733043453,2019-01-01
"2533",2019,"New Mexico","Power","Upper Basin","Yes",27873.2513305806,0.0278732513305806,2019-01-01
"2534",2019,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",27026.38388,0.02702638388,2019-01-01
"2535",2019,"Utah","Agriculture","Upper Basin","Yes",674440.801597908,0.674440801597908,2019-01-01
"2536",2019,"Utah","Export","Upper Basin","Yes",109172.893149795,0.109172893149795,2019-01-01
"2537",2019,"Utah","Import","Upper Basin","Yes",-4689.72066115702,-0.00468972066115702,2019-01-01
"2538",2019,"Utah","Mineral","Upper Basin","Yes",854.501170960188,0.000854501170960188,2019-01-01
"2539",2019,"Utah","Municipal and Industrial","Upper Basin","Yes",15620.8575295352,0.0156208575295352,2019-01-01
"2540",2019,"Utah","Power","Upper Basin","Yes",30991.49,0.03099149,2019-01-01
"2541",2019,"Utah","Reservoir Evaporation","Upper Basin","Yes",162974.489267408,0.162974489267408,2019-01-01
"2542",2019,"Wyoming","Agriculture","Upper Basin","Yes",537844.904288662,0.537844904288662,2019-01-01
"2543",2019,"Wyoming","Export","Upper Basin","Yes",17722,0.017722,2019-01-01
"2544",2019,"Wyoming","Import","Upper Basin","Yes",0,0,2019-01-01
"2545",2019,"Wyoming","Mineral","Upper Basin","Yes",575.035984766983,0.000575035984766983,2019-01-01
"2546",2019,"Wyoming","Municipal and Industrial","Upper Basin","Yes",7224.04759830166,0.00722404759830166,2019-01-01
"2547",2019,"Wyoming","Power","Upper Basin","Yes",29025,0.029025,2019-01-01
"2548",2019,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",32510.2412178131,0.0325102412178131,2019-01-01
"2549",2020,"Arizona","Agriculture","Lower Basin","Yes",977245,0.977245,2020-01-01
"2550",2020,"Arizona","Agriculture","Upper Basin","Yes",1871.47172135647,0.00187147172135647,2020-01-01
"2551",2020,"Arizona","Export","Lower Basin","Yes",0,0,2020-01-01
"2552",2020,"Arizona","Export","Upper Basin","Yes",0,0,2020-01-01
"2553",2020,"Arizona","Export Within System","Lower Basin","Yes",1318706,1.318706,2020-01-01
"2554",2020,"Arizona","Import","Upper Basin","Yes",0,0,2020-01-01
"2555",2020,"Arizona","Mineral","Upper Basin","Yes",0,0,2020-01-01
"2556",2020,"Arizona","Municipal and Industrial","Lower Basin","Yes",39948,0.039948,2020-01-01
"2557",2020,"Arizona","Municipal and Industrial","Upper Basin","Yes",4543.9695318438,0.0045439695318438,2020-01-01
"2558",2020,"Arizona","Power","Lower Basin","Yes",0,0,2020-01-01
"2559",2020,"Arizona","Power","Upper Basin","Yes",2825.83,0.00282583,2020-01-01
"2560",2020,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3844.10947515444,0.00384410947515444,2020-01-01
"2561",2020,"California","Agriculture","Lower Basin","Yes",372016,0.372016,2020-01-01
"2562",2020,"California","Export","Lower Basin","Yes",3379704,3.379704,2020-01-01
"2563",2020,"California","Export Within System","Lower Basin","Yes",0,0,2020-01-01
"2564",2020,"California","Municipal and Industrial","Lower Basin","Yes",2222,0.002222,2020-01-01
"2565",2020,"California","Power","Lower Basin","Yes",0,0,2020-01-01
"2566",2020,"Colorado","Agriculture","Upper Basin","Yes",1492552.49255091,1.49255249255091,2020-01-01
"2567",2020,"Colorado","Export","Upper Basin","Yes",747544.5302,0.7475445302,2020-01-01
"2568",2020,"Colorado","Import","Upper Basin","Yes",-262493.3702,-0.2624933702,2020-01-01
"2569",2020,"Colorado","Mineral","Upper Basin","Yes",2142.92000457048,0.00214292000457048,2020-01-01
"2570",2020,"Colorado","Municipal and Industrial","Upper Basin","Yes",43985.088996931,0.043985088996931,2020-01-01
"2571",2020,"Colorado","Power","Upper Basin","Yes",16280.978,0.016280978,2020-01-01
"2572",2020,"Colorado","Reservoir Evaporation","Upper Basin","Yes",99032.3055760997,0.0990323055760997,2020-01-01
"2573",2020,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",372177.9017976,0.3721779017976,2020-01-01
"2574",2020,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",787798,0.787798,2020-01-01
"2575",2020,"Mexico","Mexico Deliveries","Mexico","Yes",1642888,1.642888,2020-01-01
"2576",2020,"Nevada","Agriculture","Lower Basin","Yes",1819,0.001819,2020-01-01
"2577",2020,"Nevada","Export","Lower Basin","Yes",0,0,2020-01-01
"2578",2020,"Nevada","Export Within System","Lower Basin","Yes",0,0,2020-01-01
"2579",2020,"Nevada","Municipal and Industrial","Lower Basin","Yes",258608,0.258608,2020-01-01
"2580",2020,"Nevada","Power","Lower Basin","Yes",0,0,2020-01-01
"2581",2020,"New Mexico","Agriculture","Upper Basin","Yes",263324.278974501,0.263324278974501,2020-01-01
"2582",2020,"New Mexico","Export","Upper Basin","Yes",45032.2,0.0450322,2020-01-01
"2583",2020,"New Mexico","Mineral","Upper Basin","Yes",145.399327448508,0.000145399327448508,2020-01-01
"2584",2020,"New Mexico","Municipal and Industrial","Upper Basin","Yes",10850.2095805746,0.0108502095805746,2020-01-01
"2585",2020,"New Mexico","Power","Upper Basin","Yes",29037.2313388912,0.0290372313388912,2020-01-01
"2586",2020,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",27714.033595,0.027714033595,2020-01-01
"2587",2020,"Utah","Agriculture","Upper Basin","Yes",826449.434917175,0.826449434917175,2020-01-01
"2588",2020,"Utah","Export","Upper Basin","Yes",156464.46908,0.15646446908,2020-01-01
"2589",2020,"Utah","Import","Upper Basin","Yes",-4689.72066115702,-0.00468972066115702,2020-01-01
"2590",2020,"Utah","Mineral","Upper Basin","Yes",854.501170960188,0.000854501170960188,2020-01-01
"2591",2020,"Utah","Municipal and Industrial","Upper Basin","Yes",15671.3170039629,0.0156713170039629,2020-01-01
"2592",2020,"Utah","Power","Upper Basin","Yes",27064.1,0.0270641,2020-01-01
"2593",2020,"Utah","Reservoir Evaporation","Upper Basin","Yes",164297.98145053,0.16429798145053,2020-01-01
"2594",2020,"Wyoming","Agriculture","Upper Basin","Yes",636254.818684844,0.636254818684844,2020-01-01
"2595",2020,"Wyoming","Export","Upper Basin","Yes",10128.47,0.01012847,2020-01-01
"2596",2020,"Wyoming","Import","Upper Basin","Yes",0,0,2020-01-01
"2597",2020,"Wyoming","Mineral","Upper Basin","Yes",575.035984766983,0.000575035984766983,2020-01-01
"2598",2020,"Wyoming","Municipal and Industrial","Upper Basin","Yes",7181.74133695427,0.00718174133695427,2020-01-01
"2599",2020,"Wyoming","Power","Upper Basin","Yes",25541,0.025541,2020-01-01
"2600",2020,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",33767.1266005189,0.0337671266005189,2020-01-01
"2601",2021,"Arizona","Agriculture","Lower Basin","Yes",1039452,1.039452,2021-01-01
"2602",2021,"Arizona","Agriculture","Upper Basin","Yes",1974.32902775997,0.00197432902775997,2021-01-01
"2603",2021,"Arizona","Export","Lower Basin","Yes",0,0,2021-01-01
"2604",2021,"Arizona","Export","Upper Basin","Yes",0,0,2021-01-01
"2605",2021,"Arizona","Export Within System","Lower Basin","Yes",1439603,1.439603,2021-01-01
"2606",2021,"Arizona","Import","Upper Basin","Yes",0,0,2021-01-01
"2607",2021,"Arizona","Mineral","Upper Basin","Yes",0,0,2021-01-01
"2608",2021,"Arizona","Municipal and Industrial","Lower Basin","Yes",40952,0.040952,2021-01-01
"2609",2021,"Arizona","Municipal and Industrial","Upper Basin","Yes",5120.19343398625,0.00512019343398625,2021-01-01
"2610",2021,"Arizona","Power","Lower Basin","Yes",0,0,2021-01-01
"2611",2021,"Arizona","Power","Upper Basin","Yes",57.58,5.758e-05,2021-01-01
"2612",2021,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3615.70665517451,0.00361570665517451,2021-01-01
"2613",2021,"California","Agriculture","Lower Basin","Yes",423728,0.423728,2021-01-01
"2614",2021,"California","Export","Lower Basin","Yes",3980523,3.980523,2021-01-01
"2615",2021,"California","Export Within System","Lower Basin","Yes",0,0,2021-01-01
"2616",2021,"California","Municipal and Industrial","Lower Basin","Yes",2453,0.002453,2021-01-01
"2617",2021,"California","Power","Lower Basin","Yes",0,0,2021-01-01
"2618",2021,"Colorado","Agriculture","Upper Basin","Yes",1173684.61927126,1.17368461927126,2021-01-01
"2619",2021,"Colorado","Export","Upper Basin","Yes",641583.36,0.64158336,2021-01-01
"2620",2021,"Colorado","Import","Upper Basin","Yes",-123608.96,-0.12360896,2021-01-01
"2621",2021,"Colorado","Mineral","Upper Basin","Yes",2142.92000457048,0.00214292000457048,2021-01-01
"2622",2021,"Colorado","Municipal and Industrial","Upper Basin","Yes",44328.7561270694,0.0443287561270694,2021-01-01
"2623",2021,"Colorado","Power","Upper Basin","Yes",15953.418,0.015953418,2021-01-01
"2624",2021,"Colorado","Reservoir Evaporation","Upper Basin","Yes",95921.9235537236,0.0959219235537236,2021-01-01
"2625",2021,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",276791.5836923,0.2767915836923,2021-01-01
"2626",2021,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",805155,0.805155,2021-01-01
"2627",2021,"Mexico","Mexico Deliveries","Mexico","Yes",1610556,1.610556,2021-01-01
"2628",2021,"Nevada","Agriculture","Lower Basin","Yes",2238,0.002238,2021-01-01
"2629",2021,"Nevada","Export","Lower Basin","Yes",0,0,2021-01-01
"2630",2021,"Nevada","Export Within System","Lower Basin","Yes",0,0,2021-01-01
"2631",2021,"Nevada","Municipal and Industrial","Lower Basin","Yes",244289,0.244289,2021-01-01
"2632",2021,"Nevada","Power","Lower Basin","Yes",0,0,2021-01-01
"2633",2021,"New Mexico","Agriculture","Upper Basin","Yes",243958.056402993,0.243958056402993,2021-01-01
"2634",2021,"New Mexico","Export","Upper Basin","Yes",56279.68,0.05627968,2021-01-01
"2635",2021,"New Mexico","Mineral","Upper Basin","Yes",145.399327448508,0.000145399327448508,2021-01-01
"2636",2021,"New Mexico","Municipal and Industrial","Upper Basin","Yes",10791.1054661623,0.0107911054661623,2021-01-01
"2637",2021,"New Mexico","Power","Upper Basin","Yes",27173.4290324425,0.0271734290324425,2021-01-01
"2638",2021,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",24767.5723258976,0.0247675723258976,2021-01-01
"2639",2021,"Utah","Agriculture","Upper Basin","Yes",623739.600135048,0.623739600135048,2021-01-01
"2640",2021,"Utah","Export","Upper Basin","Yes",134992.597181,0.134992597181,2021-01-01
"2641",2021,"Utah","Import","Upper Basin","Yes",-4689.72066115702,-0.00468972066115702,2021-01-01
"2642",2021,"Utah","Mineral","Upper Basin","Yes",854.501170960188,0.000854501170960188,2021-01-01
"2643",2021,"Utah","Municipal and Industrial","Upper Basin","Yes",15820.1588842111,0.0158201588842111,2021-01-01
"2644",2021,"Utah","Power","Upper Basin","Yes",32562.3,0.0325623,2021-01-01
"2645",2021,"Utah","Reservoir Evaporation","Upper Basin","Yes",161961.107059614,0.161961107059614,2021-01-01
"2646",2021,"Wyoming","Agriculture","Upper Basin","Yes",548070.553896701,0.548070553896701,2021-01-01
"2647",2021,"Wyoming","Export","Upper Basin","Yes",11729.5,0.0117295,2021-01-01
"2648",2021,"Wyoming","Import","Upper Basin","Yes",0,0,2021-01-01
"2649",2021,"Wyoming","Mineral","Upper Basin","Yes",575.035984766983,0.000575035984766983,2021-01-01
"2650",2021,"Wyoming","Municipal and Industrial","Upper Basin","Yes",7135.07885315053,0.00713507885315053,2021-01-01
"2651",2021,"Wyoming","Power","Upper Basin","Yes",26420.1,0.0264201,2021-01-01
"2652",2021,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",30407.0053884237,0.0304070053884237,2021-01-01
"2653",2022,"Arizona","Agriculture","Lower Basin","Yes",1013322,1.013322,2022-01-01
"2654",2022,"Arizona","Agriculture","Upper Basin","Yes",2338.52552880769,0.00233852552880769,2022-01-01
"2655",2022,"Arizona","Export","Lower Basin","Yes",0,0,2022-01-01
"2656",2022,"Arizona","Export","Upper Basin","Yes",0,0,2022-01-01
"2657",2022,"Arizona","Export Within System","Lower Basin","Yes",1112127,1.112127,2022-01-01
"2658",2022,"Arizona","Import","Upper Basin","Yes",0,0,2022-01-01
"2659",2022,"Arizona","Mineral","Upper Basin","Yes",0,0,2022-01-01
"2660",2022,"Arizona","Municipal and Industrial","Lower Basin","Yes",42334,0.042334,2022-01-01
"2661",2022,"Arizona","Municipal and Industrial","Upper Basin","Yes",4717.05300526664,0.00471705300526663,2022-01-01
"2662",2022,"Arizona","Power","Lower Basin","Yes",0,0,2022-01-01
"2663",2022,"Arizona","Power","Upper Basin","Yes",182.99224662687,0.00018299224662687,2022-01-01
"2664",2022,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3483.64930096839,0.00348364930096839,2022-01-01
"2665",2022,"California","Agriculture","Lower Basin","Yes",390960,0.39096,2022-01-01
"2666",2022,"California","Export","Lower Basin","Yes",4037360,4.03736,2022-01-01
"2667",2022,"California","Export Within System","Lower Basin","Yes",0,0,2022-01-01
"2668",2022,"California","Municipal and Industrial","Lower Basin","Yes",2394,0.002394,2022-01-01
"2669",2022,"California","Power","Lower Basin","Yes",0,0,2022-01-01
"2670",2022,"Colorado","Agriculture","Upper Basin","Yes",1237316.72281086,1.23731672281086,2022-01-01
"2671",2022,"Colorado","Export","Upper Basin","Yes",689933.0945,0.6899330945,2022-01-01
"2672",2022,"Colorado","Import","Upper Basin","Yes",-178437.8345,-0.1784378345,2022-01-01
"2673",2022,"Colorado","Mineral","Upper Basin","Yes",2142.92000457048,0.00214292000457048,2022-01-01
"2674",2022,"Colorado","Municipal and Industrial","Upper Basin","Yes",44512.096891875,0.044512096891875,2022-01-01
"2675",2022,"Colorado","Power","Upper Basin","Yes",16565.6085,0.0165656085,2022-01-01
"2676",2022,"Colorado","Reservoir Evaporation","Upper Basin","Yes",97530.6097680144,0.0975306097680144,2022-01-01
"2677",2022,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",203150.9918304,0.2031509918304,2022-01-01
"2678",2022,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",748051,0.748051,2022-01-01
"2679",2022,"Mexico","Mexico Deliveries","Mexico","Yes",1610023,1.610023,2022-01-01
"2680",2022,"Nevada","Agriculture","Lower Basin","Yes",2012,0.002012,2022-01-01
"2681",2022,"Nevada","Export","Lower Basin","Yes",0,0,2022-01-01
"2682",2022,"Nevada","Export Within System","Lower Basin","Yes",0,0,2022-01-01
"2683",2022,"Nevada","Municipal and Industrial","Lower Basin","Yes",226180,0.22618,2022-01-01
"2684",2022,"Nevada","Power","Lower Basin","Yes",0,0,2022-01-01
"2685",2022,"New Mexico","Agriculture","Upper Basin","Yes",227514.639948057,0.227514639948057,2022-01-01
"2686",2022,"New Mexico","Export","Upper Basin","Yes",61670,0.06167,2022-01-01
"2687",2022,"New Mexico","Mineral","Upper Basin","Yes",145.399327448508,0.000145399327448508,2022-01-01
"2688",2022,"New Mexico","Municipal and Industrial","Upper Basin","Yes",10745.1044191331,0.0107451044191331,2022-01-01
"2689",2022,"New Mexico","Power","Upper Basin","Yes",28847.4233167673,0.0288474233167673,2022-01-01
"2690",2022,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",22291.3915839835,0.0222913915839835,2022-01-01
"2691",2022,"Utah","Agriculture","Upper Basin","Yes",626064.723941018,0.626064723941018,2022-01-01
"2692",2022,"Utah","Export","Upper Basin","Yes",126906.478972,0.126906478972,2022-01-01
"2693",2022,"Utah","Import","Upper Basin","Yes",-4689.72066115702,-0.00468972066115702,2022-01-01
"2694",2022,"Utah","Mineral","Upper Basin","Yes",854.501170960188,0.000854501170960188,2022-01-01
"2695",2022,"Utah","Municipal and Industrial","Upper Basin","Yes",16059.1320478732,0.0160591320478732,2022-01-01
"2696",2022,"Utah","Power","Upper Basin","Yes",31694.76,0.03169476,2022-01-01
"2697",2022,"Utah","Reservoir Evaporation","Upper Basin","Yes",157743.373188309,0.157743373188309,2022-01-01
"2698",2022,"Wyoming","Agriculture","Upper Basin","Yes",548774.655736385,0.548774655736385,2022-01-01
